#Exported from mctoolsr
"#OTU ID"	"Anaxyrus.boreas.Tadpole.6.BTP.188Body.swab"	"Anaxyrus.boreas.Adult.Male.BTP.182Skin.2"	"Anaxyrus.boreas.Adult.Male.BTP.228Skin"	"Anaxyrus.boreas.Camo.Metamorph.2.BTP.206Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.264Body.swab"	"Anaxyrus.boreas.NA.BTP.24Skin"	"Anaxyrus.boreas.Juvenile.BTP.73BD.swab"	"Anaxyrus.boreas.Adult.Male.BTP.181Skin.1"	"Anaxyrus.boreas.Metamorph.BTP.233Skin"	"Anaxyrus.boreas.Black.Metamorph.7.BTP.201Body.swab"	"Anaxyrus.boreas.Subadult.BTP.34Skin"	"Anaxyrus.boreas.Eggs.BTP.65Egg.swab"	"Anaxyrus.boreas.Metamorph.BTP.232Skin"	"Anaxyrus.boreas.NA.BTP.20Skin"	"Anaxyrus.boreas.Tadpole.BTP.111Body.swab"	"Anaxyrus.boreas.NA.BTP.12Skin"	"Anaxyrus.boreas.Subadult.BTP.36.2Skin"	"Anaxyrus.boreas.Tadpole.BTP.116Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.171Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.248Body.swab"	"Anaxyrus.boreas.Egg.BTP.44Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.88Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.81Body.swab"	"Anaxyrus.boreas.NA.BTP.26Skin"	"Anaxyrus.boreas.Camo.Metamorph.6.BTP.210Body.swab"	"Anaxyrus.boreas.Adult.Female.BTP.153Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.117Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.134Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.127Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.83Body.swab"	"Anaxyrus.boreas.Camo.Metamorph.10.BTP.214Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.101Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.84Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.112Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.114Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.260Body.swab"	"Anaxyrus.boreas.Juvenile.BTP.74Skin"	"Anaxyrus.boreas.Adult.BTP.10Skin"	"Anaxyrus.boreas.Adult.Male.BTP.140Side.2"	"Anaxyrus.boreas.Tadpole.BTP.128Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.129Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.113Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.108Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.229Skin"	"Anaxyrus.boreas.NA.BTP.22Skin"	"Anaxyrus.boreas.Black.Metamorph.3.BTP.197Body.swab"	"Anaxyrus.boreas.Egg.BTP.4Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.156Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.167Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.250Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.143Body.swab"	"Anaxyrus.boreas.Egg.BTP.43Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.103Body.swab"	"Anaxyrus.boreas.Egg.BTP.46Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.89Body.swab"	"Anaxyrus.boreas.Camo.Metamorph.3.BTP.207Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.52Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.147Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.230Skin"	"Anaxyrus.boreas.Tadpole.BTP.106Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.238Skin"	"Anaxyrus.boreas.Tadpole.BTP.90Body.swab"	"Anaxyrus.boreas.Camo.Metamorph.5.BTP.209Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.130Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.263Body.swab"	"Anaxyrus.boreas.Tadpole.2.BTP.184Body.swab"	"Anaxyrus.boreas.Adult.BTP.6Skin"	"Anaxyrus.boreas.NA.BTP.16Skin"	"Anaxyrus.boreas.Tadpole.BTP.148Body.swab"	"Anaxyrus.boreas.NA.BTP.18Skin"	"Anaxyrus.boreas.Tadpole.BTP.82Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.51Body.swab"	"Anaxyrus.boreas.Black.Metamorph.9.BTP.203Body.swab"	"Anaxyrus.boreas.NA.BTP.14Skin"	"Anaxyrus.boreas.Black.Metamorph.1.BTP.195Body.swab"	"Anaxyrus.boreas.Egg.BTP.45Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.80Body.swab"	"Anaxyrus.boreas.Black.Metamorph.4.BTP.198Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.241Skin"	"Anaxyrus.boreas.Tadpole.BTP.174Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.107Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.102Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.133Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.124Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.97Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.162Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.126Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.239Skin"	"Anaxyrus.boreas.Tadpole.BTP.72.1Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.96Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.168Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.149Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.150Body.swab"	"Anaxyrus.boreas.Tadpole.9.BTP.191Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.160Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.105Body.swab"	"Anaxyrus.boreas.Tadpole.3.BTP.185Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.109Body.swab"	"Anaxyrus.boreas.Eggs.BTP.63Egg.swab"	"Anaxyrus.boreas.Black.Metamorph.10.BTP.204Body.swab"	"Anaxyrus.boreas.Metamorph.BTP.231Skin"	"Anaxyrus.boreas.Egg.BTP.1Egg.swab"	"Anaxyrus.boreas.Adult.BTP.8Skin"	"Anaxyrus.boreas.Black.Metamorph.8.BTP.202Body.swab"	"Anaxyrus.boreas.Tadpole.1.BTP.183Body.swab"	"Anaxyrus.boreas.Lake.water.BTP.10.3Skin"	"Anaxyrus.boreas.Tadpole.BTP.125Body.swab"	"Anaxyrus.boreas.Camo.Metamorph.4.BTP.208Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.173Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.100Body.swab"	"Anaxyrus.boreas.Egg.BTP.3Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.85Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.118Body.swab"	"Anaxyrus.boreas.Black.Metamorph.2.BTP.196Body.swab"	"Anaxyrus.boreas.Tadpole.BTP.152Body.swab"	"Anaxyrus.boreas.Subadult.BTP.36Skin"	"Anaxyrus.boreas.Tadpole.BTP.163Body.swab"	"Anaxyrus.boreas.Black.Metamorph.6.BTP.200Body.swab"	"Anaxyrus.boreas.Eggs.BTP.64Egg.swab"	"Anaxyrus.boreas.Tadpole.BTP.132Body.swab"	"Anaxyrus.boreas.Tadpole.10.BTP.192Body.swab"	"Anaxyrus.boreas.Eggs.BTP.61Egg.swab"	"Anaxyrus.boreas.Eggs.BTP.62Egg.swab"	"Anaxyrus.boreas.Tadpole.7.BTP.189Body.swab"	"taxonomy"
"OTU_453"	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Crepidotaceae; g__Crepidotus; s__Crepidotus_luteolus"
"OTU_142"	0	0	0	67	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_xenobiotica"
"OTU_455"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; NA; NA; NA"
"OTU_2864"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Cantharellales_fam_Incertae_sedis; NA; NA"
"OTU_863"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Plectosphaerellaceae; g__Cephalosporium; s__unidentified"
"OTU_2037"	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__unidentified; s__unidentified"
"OTU_523"	0	2	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Peniophoraceae; g__Peniophora; s__unidentified"
"OTU_738"	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	45	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Cystofilobasidiaceae; g__Guehomyces; s__Guehomyces_pullulans"
"OTU_198"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Rhizaria; p__Cercozoa; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"OTU_702"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; NA; NA; NA"
"OTU_543"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; NA; NA; NA; NA"
"OTU_534"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__unidentified"
"OTU_731"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Entorrhizomycota; c__Entorrhizomycetes; o__Entorrhizales; f__Entorrhizaceae; g__Entorrhiza; s__Entorrhiza_tenuis"
"OTU_632"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; NA; NA; NA"
"OTU_473"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Rhizopogonaceae; g__Rhizopogon; s__Rhizopogon_pinyonensis"
"OTU_373"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Heterosphaeria; s__Heterosphaeria_patella"
"OTU_537"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Phaeomoniellales; f__Phaeomoniellaceae; g__Phaeomoniella; s__unidentified"
"OTU_187"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; NA"
"OTU_6384"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycetaceae; g__Saccharomyces; s__Saccharomyces_cerevisiae"
"OTU_729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; NA; NA; NA"
"OTU_694"	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; NA; NA"
"OTU_4349"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Venturia; NA"
"OTU_433"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Steccherinaceae; g__Steccherinum; s__Steccherinum_oreophilum"
"OTU_963"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Protozoa; p__Protozoa_phy_Incertae_sedis; c__Protozoa_cls_Incertae_sedis; o__Protozoa_ord_Incertae_sedis; f__Protozoa_fam_Incertae_sedis; g__Rozella; s__unidentified"
"OTU_3498"	0	3	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Phaeosphaeria; s__Phaeosphaeria_silenes-acaulis"
"OTU_2489"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae; g__Geomyces; s__unidentified"
"OTU_846"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; NA; NA; NA; NA; NA; NA"
"OTU_1369"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Valsaceae; g__Phomopsis; s__unidentified"
"OTU_326"	0	10	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; NA; NA; NA"
"OTU_308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Leptosphaeriaceae; NA; NA"
"OTU_1232"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; NA; NA"
